local_name,agev_parcel_id,satel_parcel_id,year,crop,yield_ha
AKÁT,57600690226217624,1492.0,2017,SOJA,4.19
AKÁT,57600690226217624,1492.0,2018,PŠENICE J.,4.81
AKÁT,57600690226217624,1492.0,2019,PŠENICE OZ.,5
AKÁT,57600690226217624,1492.0,2020,SOJA,2.68
AKÁT,57600690226217624,1492.0,2021,PŠENICE OZ.,8.3
AKÁT,57600690226217624,1492.0,2022,KUKUŘICE,8.04
AKÁT,57600690226217624,1492.0,2023,OVES,3.76
AKÁT,57600690226217624,1492.0,2024,CUKROVKA,104.23
AKÁT VELKÝ,52110787935748656,1493.0,2017,JEČMEN J.,5.46
AKÁT VELKÝ,52110787935748656,1493.0,2018,PŠENICE OZ.,4.14
AKÁT VELKÝ,52110787935748656,1493.0,2019,SOJA,2.33
AKÁT VELKÝ,52110787935748656,1493.0,2020,PŠENICE OZ.,7.58
AKÁT VELKÝ,52110787935748656,1493.0,2021,PŠENICE OZ.,5.93
AKÁT VELKÝ,52110787935748656,1493.0,2022,KUKUŘICE,8.04
AKÁT VELKÝ,52110787935748656,1493.0,2023,JEČMEN J.,4.27
AKÁT VELKÝ,52110787935748656,1493.0,2024,JEČMEN OZ.,6.43
AMERIKA,0,,2017,PŠENICE OZ.,6.66
AMERIKA,0,,2018,ŘEPKA,2.68
AMERIKA,0,,2019,PŠENICE OZ.,6.82
AMERIKA,0,,2020,JETEL NACHOVÝ,-
AMERIKA,0,,2021,JETEL NACHOVÝ,-
AMERIKA,0,,2022,JETEL NACHOVÝ,VOJTĚŠKA
AMERIKA,0,,2023,JETEL NACHOVÝ,VOJTĚŠKA
AMERIKA,0,,2024,PŠENICE J.,6
BAŽANTNICE,52110787843474128,1495.0,2017,PŠENICE OZ.,8.33
BAŽANTNICE,52110787843474128,1495.0,2018,SLUNEČNICE,4.13
BAŽANTNICE,52110787843474128,1495.0,2019,PŠENICE OZ.,8.65
BAŽANTNICE,52110787843474128,1495.0,2020,PŠENICE OZ.,8.99
BAŽANTNICE,52110787843474128,1495.0,2021,SOJA,2.89
BAŽANTNICE,52110787843474128,1495.0,2022,PŠENICE OZ.,7.44
BAŽANTNICE,52110787843474128,1495.0,2023,PŠENICE OZ.,7.72
BAŽANTNICE,52110787843474128,1495.0,2024,JETEL NACHOVÝ,0.69
BEJŠOVEC,52110787904291424,1496.0,2017,PŠENICE OZ.,7.14
BEJŠOVEC,52110787904291424,1496.0,2018,SOJA,1.89
BEJŠOVEC,52110787904291424,1496.0,2019,PŠENICE OZ.,7.45
BEJŠOVEC,52110787904291424,1496.0,2020,PŠENICE OZ.,6.43
BEJŠOVEC,52110787904291424,1496.0,2021,JEČMEN J.,4.32
BEJŠOVEC,52110787904291424,1496.0,2022,PŠENICE J.,5.45
BEJŠOVEC,52110787904291424,1496.0,2023,JETEL NACHOVÝ,1.27
BEJŠOVEC,52110787904291424,1496.0,2024,PŠENICE OZ.,7.02
BÍLÍ K+H,52110787879125672,1497.0,2017,JETEL NACHOVÝ,-
BÍLÍ K+H,52110787879125672,1497.0,2018,JETEL NACHOVÝ,-
BÍLÍ K+H,52110787879125672,1497.0,2019,JETEL NACHOVÝ,-
BÍLÍ K+H,52110787879125672,1497.0,2020,PŠENICE OZ.,7.37
BÍLÍ K+H,52110787879125672,1497.0,2021,LEN,1.9
BÍLÍ K+H,52110787879125672,1497.0,2022,POHANKA,1.5
BÍLÍ K+H,52110787879125672,1497.0,2023,LEN,0.55
BÍLÍ K+H,52110787879125672,1497.0,2024,OVES,5.97
BOLESLAV,52110787847668448,1498.0,2017,JEČMEN OZ.,8.38
BOLESLAV,52110787847668448,1498.0,2018,ŘEPKA,3.48
BOLESLAV,52110787847668448,1498.0,2019,PŠENICE OZ.,6.33
BOLESLAV,52110787847668448,1498.0,2020,JEČMEN OZ.,8.35
BOLESLAV,52110787847668448,1498.0,2021,ŘEPKA,3.25
BOLESLAV,52110787847668448,1498.0,2022,PŠENICE OZ.,7.39
BOLESLAV,52110787847668448,1498.0,2023,LEN,0.84
BOLESLAV,52110787847668448,1498.0,2024,JEČMEN OZ.,6.08
BOUDA,55535434352050720,1499.0,2017,ŘEPKA,3.68
BOUDA,55535434352050720,1499.0,2018,PŠENICE OZ.,7.94
BOUDA,55535434352050720,1499.0,2019,JEČMEN OZ.,7.99
BOUDA,55535434352050720,1499.0,2020,ŘEPKA,2.32
BOUDA,55535434352050720,1499.0,2021,PŠENICE OZ.,8.05
BOUDA,55535434352050720,1499.0,2022,PŠENICE OZ.,4.9
BOUDA,55535434352050720,1499.0,2023,ŘEPKA,3.6
BOUDA,55535434352050720,1499.0,2024,PŠENICE OZ.,9.45
BRODEK,0,,2017,JETEL NACHOVÝ,-
BRODEK,0,,2018,JETEL NACHOVÝ,-
BRODEK,0,,2019,PŠENICE OZ.,5.1
BRODEK,0,,2020,JETEL NACHOVÝ,-
BRODEK,0,,2021,JETEL NACHOVÝ,-
BRODEK,0,,2022,JETEL NACHOVÝ,-
BRODEK,0,,2023,JETEL NACHOVÝ,-
BRODEK,0,,2024,JETEL NACHOVÝ,-
BŘEZINOVO,57600483990192744,1500.0,2017,JETEL NACHOVÝ,-
BŘEZINOVO,57600483990192744,1500.0,2018,JETEL NACHOVÝ,-
BŘEZINOVO,57600483990192744,1500.0,2019,PŠENICE OZ.,6.07
BŘEZINOVO,57600483990192744,1500.0,2020,SOJA,2.23
BŘEZINOVO,57600483990192744,1500.0,2021,PŠENICE J.,6.63
BŘEZINOVO,57600483990192744,1500.0,2022,PŠENICE OZ.,4.87
BŘEZINOVO,57600483990192744,1500.0,2023,PŠENICE OZ.,5.7
BŘEZINOVO,57600483990192744,1500.0,2024,SOJA,4.67
BUŠKOVEC,57599909452333600,1501.0,2017,PŠENICE OZ.,9.08
BUŠKOVEC,57599909452333600,1501.0,2018,SLUNEČNICE,3.03
BUŠKOVEC,57599909452333600,1501.0,2019,JEČMEN J.,5.54
BUŠKOVEC,57599909452333600,1501.0,2020,PŠENICE OZ.,6.28
BUŠKOVEC,57599909452333600,1501.0,2022,JEČMEN J.,5.1
BUŠKOVEC,57599909452333600,1501.0,2023,JETEL NACHOVÝ,ÚHOR
BUŠKOVEC,57599909452333600,1501.0,2024,KUKUŘICE,12.8
CERHA MCELY,57600483975512632,1502.0,2017,PŠENICE OZ.,8.56
CERHA MCELY,57600483975512632,1502.0,2018,PŠENICE OZ.,5.53
CERHA MCELY,57600483975512632,1502.0,2019,ŘEPKA,3.77
CERHA MCELY,57600483975512632,1502.0,2020,PŠENICE OZ.,7.7
CERHA MCELY,57600483975512632,1502.0,2021,PŠENICE OZ.,9.74
CERHA MCELY,57600483975512632,1502.0,2022,PŠENICE OZ.,4.29
CERHA MCELY,57600483975512632,1502.0,2023,ŘEPKA,3.4
CERHA MCELY,57600483975512632,1502.0,2024,PŠENICE OZ.,5.27
CERHA TESCO,57600483973415456,1503.0,2017,ŘEPKA,3.49
CERHA TESCO,57600483973415456,1503.0,2018,PŠENICE OZ.,6.87
CERHA TESCO,57600483973415456,1503.0,2020,ŘEPKA,3.61
CERHA TESCO,57600483973415456,1503.0,2021,PŠENICE OZ.,8.78
CERHA TESCO,57600483973415456,1503.0,2022,PŠENICE OZ.,5.82
CERHA TESCO,57600483973415456,1503.0,2023,ŘEPKA,3.5
CERHA TESCO,57600483973415456,1503.0,2024,PŠENICE OZ.,8.62
CIKÁN ,57600387114353192,1504.0,2017,PŠENICE OZ.,7.91
CIKÁN ,57600387114353192,1504.0,2018,CUKROVKA,6.82
CIKÁN ,57600387114353192,1504.0,2019,ŘEPKA,5.96
CIKÁN ,57600387114353192,1504.0,2020,PŠENICE OZ.,7.03
CIKÁN ,57600387114353192,1504.0,2022,SOJA,2.89
CIKÁN ,57600387114353192,1504.0,2023,PŠENICE OZ.,6.87
CIKÁN ,57600387114353192,1504.0,2024,JETEL NACHOVÝ,1.38
Cinevesko 1,52110787914777256,1505.0,2017,PŠENICE OZ.,7.93
Cinevesko 1,52110787914777256,1505.0,2018,CUKROVKA,72.74
Cinevesko 1,52110787914777256,1505.0,2019,JEČMEN J.,5.51
Cinevesko 1,52110787914777256,1505.0,2020,PŠENICE OZ.,5.96
Cinevesko 1,52110787914777256,1505.0,2021,ŘEPKA,2.93
Cinevesko 1,52110787914777256,1505.0,2022,JEČMEN OZ.,9.39
Cinevesko 1,52110787914777256,1505.0,2023,SOJA,3.77
Cinevesko 1,52110787914777256,1505.0,2024,PŠENICE OZ.,7.58
Cinevesko 2,57600690123457064,1506.0,2017,PŠENICE OZ.,7.93
Cinevesko 2,57600690123457064,1506.0,2018,CUKROVKA,72.74
Cinevesko 2,57600690123457064,1506.0,2019,JEČMEN J.,5.51
Cinevesko 2,57600690123457064,1506.0,2020,PŠENICE OZ.,5.96
Cinevesko 2,57600690123457064,1506.0,2021,ŘEPKA,2.93
Cinevesko 2,57600690123457064,1506.0,2022,JEČMEN OZ.,9.39
Cinevesko 2,57600690123457064,1506.0,2023,SOJA,3.77
Cinevesko 2,57600690123457064,1506.0,2024,PŠENICE OZ.,7.58
Cinevesko 3,52110788007051984,1349.0,2017,PŠENICE OZ.,7.93
Cinevesko 3,52110788007051984,1349.0,2018,CUKROVKA,72.74
Cinevesko 3,52110788007051984,1349.0,2019,JEČMEN J.,5.51
Cinevesko 3,52110788007051984,1349.0,2020,PŠENICE OZ.,5.96
Cinevesko 3,52110788007051984,1349.0,2021,ŘEPKA,2.93
Cinevesko 3,52110788007051984,1349.0,2022,JEČMEN OZ.,9.39
Cinevesko 3,52110788007051984,1349.0,2023,SOJA,3.77
Cinevesko 3,52110788007051984,1349.0,2024,PŠENICE OZ.,7.58
DAREBNICE ,52110788015440640,1426.0,2017,JEČMEN J.,6.1
DAREBNICE ,52110788015440640,1426.0,2019,ŘEPKA,3.54
DAREBNICE ,52110788015440640,1426.0,2020,PŠENICE OZ.,7.57
DAREBNICE ,52110788015440640,1426.0,2021,PŠENICE OZ.,6.56
DAREBNICE ,52110788015440640,1426.0,2022,KUKUŘICE,8.04
DAREBNICE ,52110788015440640,1426.0,2023,JEČMEN J.,4.91
DAREBNICE ,52110788015440640,1426.0,2024,JEČMEN OZ.,6.28
DAREBNICE 2,52110788017537544,1350.0,2017,JEČMEN J.,6.1
DAREBNICE 2,52110788017537544,1350.0,2019,ŘEPKA,3.54
DAREBNICE 2,52110788017537544,1350.0,2020,PŠENICE OZ.,7.57
DAREBNICE 2,52110788017537544,1350.0,2021,PŠENICE OZ.,6.56
DAREBNICE 2,52110788017537544,1350.0,2022,KUKUŘICE,8.04
DAREBNICE 2,52110788017537544,1350.0,2023,JEČMEN J.,4.91
DAREBNICE 2,52110788017537544,1350.0,2024,JEČMEN OZ.,6.28
DĚKANKA,55535434320593616,1507.0,2017,ŘEPKA,3.5
DĚKANKA,55535434320593616,1507.0,2018,PŠENICE OZ.,6.46
DĚKANKA,55535434320593616,1507.0,2019,Neznáma,CUKROVKA
DĚKANKA,55535434320593616,1507.0,2020,JEČMEN J.,6.67
DĚKANKA,55535434320593616,1507.0,2021,PŠENICE OZ.,8.46
DĚKANKA,55535434320593616,1507.0,2022,ŘEPKA,4.2
DĚKANKA,55535434320593616,1507.0,2023,PŠENICE OZ.,9.13
DĚKANKA,55535434320593616,1507.0,2024,CUKROVKA,105.19
DLOUHÁ VESTEC,55535434383508000,1508.0,2017,CUKROVKA,85.4
DLOUHÁ VESTEC,55535434383508000,1508.0,2018,JEČMEN J.,6.63
DLOUHÁ VESTEC,55535434383508000,1508.0,2019,PŠENICE OZ.,7
DLOUHÁ VESTEC,55535434383508000,1508.0,2021,PŠENICE OZ.,8.48
DLOUHÁ VESTEC,55535434383508000,1508.0,2022,PŠENICE OZ.,7.37
DLOUHÁ VESTEC,55535434383508000,1508.0,2023,ŘEPKA,4.26
DLOUHÁ VESTEC,55535434383508000,1508.0,2024,PŠENICE OZ.,8.32
DLOUHÁ VESTEC 2,61423698093032176,1509.0,2017,CUKROVKA,85.4
DLOUHÁ VESTEC 2,61423698093032176,1509.0,2018,JEČMEN J.,6.63
DLOUHÁ VESTEC 2,61423698093032176,1509.0,2019,PŠENICE OZ.,7
DLOUHÁ VESTEC 2,61423698093032176,1509.0,2021,PŠENICE OZ.,8.48
DLOUHÁ VESTEC 2,61423698093032176,1509.0,2022,PŠENICE OZ.,7.37
DLOUHÁ VESTEC 2,61423698093032176,1509.0,2023,ŘEPKA,4.26
DLOUHÁ VESTEC 2,61423698093032176,1509.0,2024,PŠENICE OZ.,8.32
DLOUHÁ VESTEC 3,52110787965108736,1510.0,2017,CUKROVKA,85.4
DLOUHÁ VESTEC 3,52110787965108736,1510.0,2018,JEČMEN J.,6.63
DLOUHÁ VESTEC 3,52110787965108736,1510.0,2019,PŠENICE OZ.,7
DLOUHÁ VESTEC 3,52110787965108736,1510.0,2021,PŠENICE OZ.,8.48
DLOUHÁ VESTEC 3,52110787965108736,1510.0,2022,PŠENICE OZ.,7.37
DLOUHÁ VESTEC 3,52110787965108736,1510.0,2023,ŘEPKA,4.26
DLOUHÁ VESTEC 3,52110787965108736,1510.0,2024,PŠENICE OZ.,8.32
HATĚ CERHA,55535434349953544,1352.0,2017,ŘEPKA,3.75
HATĚ CERHA,55535434349953544,1352.0,2018,PŠENICE OZ.,7.36
HATĚ CERHA,55535434349953544,1352.0,2019,JEČMEN OZ.,"7,78 / 7,77"
HATĚ CERHA,55535434349953544,1352.0,2020,ŘEPKA,2.73
HATĚ CERHA,55535434349953544,1352.0,2021,PŠENICE OZ.,7.9
HATĚ CERHA,55535434349953544,1352.0,2022,PŠENICE OZ.,5.16
HATĚ CERHA,55535434349953544,1352.0,2023,ŘEPKA,3.39
HATĚ CERHA,55535434349953544,1352.0,2024,PŠENICE OZ.,8.91
HOMOL,52110788000760480,1354.0,2017,PŠENICE OZ.,7.87
HOMOL,52110788000760480,1354.0,2018,CUKROVKA,72.7
HOMOL,52110788000760480,1354.0,2021,PŠENICE J.,6.84
HOMOL,52110788000760480,1354.0,2022,PŠENICE OZ.,5.78
HOMOL,52110788000760480,1354.0,2023,SOJA,3.52
HOMOL,52110788000760480,1354.0,2024,PŠENICE OZ.,7.51
HOMOL,52110787998663312,1355.0,2017,PŠENICE OZ.,7.87
HOMOL,52110787998663312,1355.0,2018,CUKROVKA,72.7
HOMOL,52110787998663312,1355.0,2021,PŠENICE J.,6.84
HOMOL,52110787998663312,1355.0,2022,PŠENICE OZ.,5.78
HOMOL,52110787998663312,1355.0,2023,SOJA,3.52
HOMOL,52110787998663312,1355.0,2024,PŠENICE OZ.,7.51
HRUBEC,61640199536394976,1570.0,2017,CUKROVKA,85.4
HRUBEC,61640199536394976,1570.0,2018,PŠENICE OZ.,4.02
HRUBEC,61640199536394976,1570.0,2019,PŠENICE OZ.,6.21
HRUBEC,61640199536394976,1570.0,2020,SOJA,2.11
HRUBEC,61640199536394976,1570.0,2021,PŠENICE OZ.,7.6
HRUBEC,61640199536394976,1570.0,2022,PŠENICE OZ.,5.88
HRUBEC,61640199536394976,1570.0,2023,CUKROVKA,158.22
HRUBEC,61640199536394976,1570.0,2024,KUKUŘICE,13.26
HRUŠKA,52110788002857640,1356.0,2017,ŘEPKA,4.14
HRUŠKA,52110788002857640,1356.0,2018,PŠENICE OZ.,6.54
HRUŠKA,52110788002857640,1356.0,2019,PŠENICE OZ.,7.19
HRUŠKA,52110788002857640,1356.0,2020,PŠENICE OZ.,7.77
HRUŠKA,52110788002857640,1356.0,2021,JEČMEN J.,5.39
HRUŠKA,52110788002857640,1356.0,2022,JEČMEN OZ.,8.61
HRUŠKA,52110788002857640,1356.0,2023,SOJA,3.52
HRUŠKA,52110788002857640,1356.0,2024,PŠENICE OZ.,8.19
HRUŠKA 2,52110788002857648,1358.0,2017,ŘEPKA,4.14
HRUŠKA 2,52110788002857648,1358.0,2018,PŠENICE OZ.,6.54
HRUŠKA 2,52110788002857648,1358.0,2019,PŠENICE OZ.,7.19
HRUŠKA 2,52110788002857648,1358.0,2020,PŠENICE OZ.,7.77
